umap_1,umap_2,age,cell_type,Picalm,Adam10,App,Sorl1,Psen1
-8.986305,11.485711,4w,TA,1.0,2.0,6.0,0.0,1.0
-6.513073,5.3610053,4w,TA,0.0,0.0,0.0,0.0,0.0
-1.986956,6.3040504,4w,TA,0.0,2.0,0.0,0.0,2.0
6.443731,20.756199,4w,SMC,0.0,0.0,2.0,0.0,1.0
-0.10391773,9.748835,4w,TA,0.0,0.0,0.0,2.0,0.0
-6.818747,4.303492,4w,TA,1.0,1.0,1.0,0.0,1.0
-8.093659,6.935073,4w,TA,0.0,0.0,1.0,0.0,0.0
8.373034,11.291743,4w,Macrophage,0.0,1.0,0.0,0.0,1.0
-1.6086646,12.894337,4w,Colonocyte,1.0,0.0,1.0,0.0,0.0
-7.8310857,4.4526315,4w,TA,1.0,2.0,6.0,0.0,0.0
-7.790898,10.463734,4w,TA,2.0,0.0,1.0,0.0,0.0
-8.134897,4.9490066,4w,TA,0.0,0.0,0.0,2.0,0.0
2.8293757,15.2240095,4w,Fibroblast,0.0,0.0,0.0,0.0,0.0
-7.176409,5.6257434,4w,TA,0.0,1.0,1.0,0.0,0.0
-1.7818673,13.790767,4w,Colonocyte,0.0,0.0,0.0,0.0,0.0
-7.7136955,5.614433,4w,TA,0.0,0.0,0.0,0.0,0.0
1.1253014,8.538109,4w,TA,0.0,0.0,2.0,0.0,1.0
-6.3874245,7.063742,4w,TA,0.0,4.0,0.0,1.0,0.0
-8.09233,11.760518,4w,TA,1.0,1.0,1.0,2.0,1.0
-4.26193,13.551606,4w,Goblet,0.0,0.0,3.0,1.0,2.0
-0.50587904,-4.2990932,4w,Tuft,0.0,1.0,1.0,1.0,0.0
5.3039885,9.464006,4w,Cycling,1.0,0.0,1.0,1.0,1.0
-7.46388,5.9869366,4w,TA,0.0,0.0,0.0,0.0,0.0
-6.6354504,5.4999466,4w,TA,0.0,0.0,0.0,0.0,0.0
-2.624359,6.5190268,4w,TA,2.0,0.0,0.0,0.0,0.0
-7.3604183,6.5582952,4w,TA,0.0,1.0,0.0,0.0,1.0
-0.67592835,5.891216,4w,Stem,0.0,0.0,1.0,2.0,0.0
-0.8568793,-4.656868,4w,Tuft,1.0,2.0,0.0,1.0,0.0
5.2739673,14.811394,4w,Fibroblast,2.0,0.0,4.0,0.0,0.0
-7.3203583,6.745197,4w,TA,0.0,0.0,0.0,0.0,0.0
-8.911595,6.718646,4w,TA,0.0,5.0,2.0,0.0,3.0
-2.4641473,14.632803,4w,Colonocyte,0.0,0.0,0.0,0.0,1.0
0.34824252,8.951674,4w,TA,0.0,1.0,3.0,0.0,0.0
-8.311267,12.525411,4w,TA,0.0,1.0,1.0,1.0,0.0
5.5589104,7.2245393,4w,Cycling,0.0,1.0,1.0,0.0,1.0
3.1394129,6.9888344,4w,Cycling,0.0,0.0,0.0,0.0,1.0
-7.5178723,4.5507336,4w,TA,0.0,0.0,0.0,0.0,0.0
-1.6055874,12.542198,4w,Colonocyte,1.0,0.0,2.0,1.0,0.0
-0.75912756,13.077075,4w,Colonocyte,0.0,2.0,0.0,0.0,0.0
-7.550597,8.416974,4w,TA,1.0,3.0,3.0,0.0,0.0
-8.633288,12.19374,4w,TA,1.0,2.0,3.0,1.0,0.0
-8.183598,4.193924,4w,TA,0.0,0.0,0.0,0.0,0.0
-7.8701944,6.3430295,4w,TA,1.0,0.0,0.0,0.0,0.0
-0.17992225,-3.602959,4w,Tuft,1.0,0.0,0.0,0.0,0.0
-4.0304604,3.239129,4w,TA,0.0,0.0,0.0,1.0,0.0
-3.3789454,5.8104296,4w,TA,0.0,3.0,0.0,1.0,0.0
9.519502,16.70085,4w,Lymphatic,1.0,1.0,0.0,0.0,0.0
-8.247873,7.641444,4w,TA,0.0,0.0,3.0,0.0,0.0
-7.529636,6.6810436,4w,TA,0.0,1.0,3.0,1.0,0.0
-6.4838467,5.287094,4w,TA,1.0,0.0,0.0,0.0,1.0
4.497751,6.185428,4w,Cycling,0.0,0.0,1.0,0.0,0.0
11.207364,6.6627126,4w,Neuron,0.0,0.0,1.0,0.0,0.0
4.4271545,5.2380238,4w,Cycling,1.0,0.0,0.0,0.0,0.0
-3.6385667,7.958084,4w,TA,0.0,1.0,3.0,0.0,0.0
0.5202066,11.8489895,4w,Colonocyte,0.0,1.0,4.0,0.0,1.0
-8.867432,7.8261166,4w,TA,0.0,0.0,1.0,1.0,0.0
0.16827957,12.509342,4w,Colonocyte,0.0,1.0,4.0,3.0,3.0
5.9635468,6.3185196,4w,Cycling,0.0,0.0,1.0,0.0,0.0
-1.083381,8.088595,4w,TA,0.0,0.0,1.0,0.0,0.0
-7.9549637,4.3115764,4w,TA,0.0,4.0,4.0,1.0,0.0
12.203512,5.4619083,4w,Neuron,0.0,0.0,2.0,0.0,0.0
-6.362113,5.7483015,4w,TA,0.0,0.0,4.0,2.0,1.0
-7.3315935,4.3097982,4w,TA,0.0,2.0,3.0,0.0,0.0
-7.750636,3.8634539,4w,TA,0.0,0.0,1.0,3.0,1.0
-2.8097293,6.2956834,4w,TA,1.0,0.0,2.0,1.0,1.0
8.91058,15.471786,4w,Lymphatic,0.0,1.0,1.0,0.0,0.0
-2.6153486,25.443445,4w,Vascular,0.0,1.0,3.0,0.0,0.0
-3.5635672,4.4688673,4w,TA,0.0,1.0,1.0,0.0,0.0
-7.903117,5.9475255,4w,TA,1.0,0.0,4.0,1.0,0.0
-8.161612,11.030955,4w,TA,2.0,2.0,2.0,1.0,0.0
-8.142402,3.2838824,4w,TA,1.0,0.0,1.0,4.0,1.0
3.8514595,-1.9196258,4w,Enteroendocrine,0.0,1.0,2.0,0.0,0.0
-8.172938,4.3840027,4w,TA,1.0,3.0,4.0,1.0,0.0
-7.4774475,5.251452,4w,TA,1.0,1.0,0.0,1.0,0.0
4.9486103,6.398571,4w,Cycling,1.0,1.0,1.0,0.0,0.0
-8.080104,11.935811,4w,TA,0.0,0.0,2.0,2.0,1.0
-6.641383,5.329521,4w,TA,0.0,0.0,0.0,1.0,1.0
-7.0211463,4.0457063,4w,TA,0.0,0.0,4.0,2.0,1.0
-7.5165086,5.270681,4w,TA,0.0,0.0,1.0,0.0,2.0
0.16004692,15.522253,4w,TA,0.0,0.0,2.0,0.0,3.0
-3.2116547,5.342698,4w,TA,1.0,1.0,4.0,0.0,3.0
-8.028312,4.551947,4w,TA,2.0,0.0,1.0,0.0,0.0
-7.7934256,11.873433,4w,TA,2.0,2.0,6.0,0.0,1.0
-8.46606,12.21132,4w,TA,1.0,0.0,4.0,1.0,0.0
-5.9574633,6.3552504,4w,TA,1.0,0.0,1.0,0.0,2.0
1.0075847,8.901493,4w,TA,0.0,2.0,4.0,0.0,0.0
-8.783167,7.8981614,4w,TA,0.0,2.0,0.0,0.0,0.0
-8.533412,3.8159862,4w,TA,1.0,0.0,0.0,2.0,0.0
-7.003901,4.2476587,4w,TA,1.0,0.0,1.0,1.0,3.0
-0.7429666,-4.5882845,4w,Tuft,1.0,1.0,1.0,3.0,3.0
-8.232676,7.666058,4w,TA,1.0,1.0,0.0,0.0,1.0
-8.127968,5.224179,4w,TA,0.0,0.0,0.0,0.0,0.0
-3.0684037,7.044005,4w,TA,0.0,1.0,0.0,1.0,0.0
-0.17691553,-1.1291606,4w,Enteroendocrine,0.0,1.0,1.0,0.0,0.0
0.92578644,11.064741,4w,TA,0.0,1.0,2.0,0.0,0.0
4.671513,6.107886,4w,Cycling,0.0,1.0,1.0,0.0,2.0
-8.380404,6.066368,4w,TA,1.0,1.0,3.0,4.0,0.0
-1.4626575,21.091087,4w,B,0.0,0.0,1.0,0.0,1.0
-6.765756,5.5077095,4w,TA,1.0,0.0,3.0,0.0,2.0
-8.191209,6.8767195,4w,TA,2.0,0.0,6.0,0.0,0.0
-9.038791,9.739823,4w,TA,1.0,0.0,0.0,0.0,1.0
-3.5823905,4.191872,4w,TA,1.0,2.0,1.0,1.0,0.0
2.4033353,7.341971,4w,Cycling,0.0,0.0,4.0,0.0,1.0
-8.784602,12.851961,4w,TA,0.0,1.0,4.0,0.0,0.0
-8.635695,5.460121,4w,TA,0.0,0.0,2.0,2.0,0.0
-8.547798,10.112169,4w,TA,1.0,0.0,1.0,1.0,2.0
-1.8570759,13.471923,4w,Colonocyte,0.0,1.0,0.0,1.0,1.0
0.2993126,15.704477,4w,TA,1.0,1.0,1.0,0.0,0.0
-7.780053,5.24076,4w,Enteroendocrine,0.0,1.0,4.0,1.0,0.0
-4.0775867,5.7282386,4w,TA,0.0,0.0,0.0,0.0,0.0
-6.8891273,5.8774233,4w,TA,0.0,3.0,3.0,2.0,2.0
-0.5154666,15.956968,4w,TA,3.0,1.0,2.0,1.0,1.0
-7.2377553,6.2222934,4w,TA,1.0,0.0,2.0,2.0,0.0
0.4802096,11.001173,4w,TA,1.0,2.0,2.0,0.0,0.0
-7.681481,5.5852513,4w,TA,0.0,0.0,1.0,0.0,1.0
-6.07713,6.3588023,4w,TA,0.0,0.0,1.0,0.0,0.0
-7.88564,9.117733,4w,TA,1.0,0.0,2.0,0.0,1.0
-9.77988,7.5707297,4w,TA,1.0,0.0,0.0,1.0,0.0
-2.5976439,12.515037,4w,Colonocyte,1.0,0.0,0.0,1.0,0.0
-5.79788,8.167194,4w,Cycling,0.0,1.0,1.0,0.0,1.0
-7.8345623,8.06055,4w,TA,1.0,0.0,6.0,2.0,0.0
0.7933958,11.526131,4w,Colonocyte,0.0,1.0,0.0,0.0,0.0
-7.977065,5.2933354,4w,TA,0.0,0.0,3.0,0.0,1.0
-4.167703,15.814207,4w,Colonocyte,0.0,1.0,2.0,0.0,0.0
5.463477,5.3723807,4w,Cycling,0.0,0.0,0.0,0.0,0.0
3.264777,10.433501,4w,Cycling,1.0,0.0,1.0,0.0,2.0
4.7269187,9.305907,4w,Cycling,1.0,0.0,5.0,0.0,2.0
-6.846479,4.5194716,4w,TA,0.0,0.0,1.0,0.0,0.0
-0.46588498,11.089165,4w,TA,0.0,0.0,0.0,0.0,0.0
-8.905004,9.747601,4w,TA,0.0,0.0,1.0,0.0,0.0
0.41567335,10.847214,4w,TA,1.0,1.0,1.0,0.0,0.0
-0.4943206,8.815783,4w,TA,0.0,1.0,1.0,1.0,1.0
-8.528285,3.5775814,4w,TA,0.0,1.0,1.0,1.0,0.0
9.25096,11.356545,4w,Macrophage,1.0,0.0,5.0,0.0,1.0
-0.27144355,13.522921,4w,Colonocyte,0.0,2.0,1.0,0.0,0.0
-7.8110776,4.0669465,4w,TA,2.0,1.0,4.0,0.0,0.0
-3.8357954,5.929034,4w,TA,2.0,1.0,2.0,1.0,2.0
4.4270177,10.27077,4w,Cycling,1.0,2.0,3.0,1.0,0.0
3.689514,5.489221,4w,Cycling,1.0,0.0,2.0,0.0,0.0
-7.4416084,5.2326274,4w,TA,0.0,0.0,0.0,1.0,1.0
-6.351942,5.196989,4w,TA,1.0,1.0,0.0,0.0,0.0
0.30491385,15.440909,4w,TA,1.0,0.0,2.0,0.0,0.0
-3.8675783,3.027662,4w,TA,0.0,1.0,0.0,0.0,2.0
-7.8587184,8.230531,4w,TA,0.0,0.0,0.0,0.0,1.0
-8.10722,3.808473,4w,TA,1.0,1.0,0.0,2.0,0.0
3.6548026,9.772917,4w,Cycling,1.0,1.0,2.0,1.0,0.0
-2.9576209,13.910798,4w,Colonocyte,2.0,0.0,3.0,0.0,0.0
-8.450334,4.8587823,4w,TA,0.0,1.0,1.0,1.0,0.0
-8.730955,4.6764674,4w,TA,1.0,1.0,2.0,0.0,1.0
-0.4310795,-1.2116749,4w,Enteroendocrine,1.0,1.0,0.0,1.0,0.0
4.135423,10.524426,4w,Cycling,0.0,0.0,0.0,0.0,0.0
-2.8097095,15.058904,4w,Colonocyte,0.0,1.0,0.0,1.0,2.0
-7.9490075,7.439977,4w,TA,0.0,1.0,2.0,1.0,1.0
-2.7338912,4.6733823,4w,TA,0.0,0.0,1.0,0.0,0.0
-8.403612,8.687116,4w,TA,1.0,0.0,3.0,0.0,0.0
-7.984946,4.9795346,4w,TA,1.0,1.0,3.0,0.0,1.0
-8.344492,12.027014,4w,TA,3.0,0.0,10.0,2.0,1.0
-7.3549876,4.5270143,4w,TA,0.0,0.0,1.0,1.0,0.0
-0.21488698,10.282474,4w,TA,0.0,0.0,3.0,0.0,2.0
-8.160972,5.68953,4w,TA,0.0,0.0,0.0,1.0,2.0
-7.1019216,5.8126225,4w,TA,0.0,0.0,1.0,0.0,0.0
-7.6478734,3.504881,4w,TA,0.0,2.0,3.0,0.0,1.0
-9.025273,6.4957952,4w,TA,0.0,3.0,2.0,1.0,0.0
4.117553,9.895428,4w,Cycling,0.0,0.0,0.0,0.0,0.0
-8.634218,7.2224426,4w,TA,0.0,2.0,2.0,0.0,0.0
12.393964,7.165636,4w,Neuron,2.0,0.0,4.0,1.0,0.0
-4.7339582,5.566799,4w,TA,0.0,1.0,0.0,0.0,0.0
-5.118903,21.537563,4w,T,1.0,1.0,1.0,0.0,0.0
-8.431418,6.8489356,4w,Cycling,1.0,1.0,3.0,1.0,0.0
-7.738785,5.6668653,4w,TA,0.0,1.0,1.0,1.0,2.0
-7.3546004,6.100801,4w,TA,0.0,1.0,1.0,1.0,1.0
-3.2788143,6.104691,4w,TA,0.0,0.0,1.0,0.0,0.0
-3.0543742,13.985329,4w,Colonocyte,2.0,2.0,0.0,0.0,0.0
0.79023844,8.916306,4w,TA,0.0,1.0,0.0,0.0,2.0
-0.6271081,11.626157,4w,Colonocyte,1.0,1.0,2.0,1.0,1.0
-4.941801,9.0280285,4w,Cycling,0.0,0.0,0.0,0.0,0.0
-6.68031,4.709993,4w,TA,0.0,0.0,0.0,0.0,0.0
-8.081802,7.6345167,4w,TA,0.0,1.0,3.0,1.0,1.0
12.251373,7.1225433,4w,Neuron,0.0,2.0,2.0,0.0,0.0
5.743664,5.6098356,4w,Cycling,0.0,2.0,0.0,1.0,0.0
-4.4018254,16.190065,4w,Colonocyte,2.0,1.0,1.0,0.0,1.0
-6.1361957,6.196854,4w,Cycling,0.0,0.0,1.0,0.0,0.0
-8.578374,9.340751,4w,TA,0.0,1.0,0.0,0.0,0.0
-0.4607345,8.547934,4w,TA,0.0,0.0,2.0,1.0,0.0
-3.882029,4.905226,4w,TA,0.0,1.0,0.0,0.0,1.0
-8.472801,4.022263,4w,TA,0.0,0.0,3.0,1.0,1.0
-7.7007318,6.01066,4w,TA,0.0,0.0,1.0,3.0,0.0
-9.383679,12.165984,4w,TA,2.0,2.0,6.0,2.0,1.0
-8.40016,4.8610187,4w,TA,0.0,2.0,1.0,1.0,0.0
-7.1181417,3.8450444,4w,TA,0.0,0.0,0.0,0.0,0.0
0.5657795,12.037385,4w,TA,0.0,1.0,2.0,0.0,2.0
-7.567124,6.1817074,4w,TA,1.0,1.0,1.0,0.0,0.0
-8.991039,11.972267,4w,TA,1.0,4.0,11.0,0.0,0.0
-6.118777,8.910646,4w,Cycling,0.0,0.0,1.0,0.0,0.0
-9.738972,7.73006,4w,TA,0.0,0.0,0.0,0.0,0.0
3.1730223,9.363221,4w,Cycling,0.0,0.0,1.0,0.0,0.0
4.6852603,8.683351,4w,Cycling,3.0,3.0,1.0,0.0,0.0
-0.65028036,9.262265,4w,TA,0.0,1.0,1.0,0.0,1.0
4.627618,13.008429,4w,Fibroblast,0.0,0.0,1.0,1.0,0.0
-8.148915,4.5408072,4w,TA,0.0,5.0,1.0,2.0,1.0
-0.86807185,12.324624,4w,Colonocyte,0.0,0.0,2.0,0.0,1.0
5.161311,7.88411,4w,Cycling,1.0,1.0,1.0,0.0,0.0
5.6708775,15.044111,4w,Fibroblast,0.0,1.0,1.0,0.0,0.0
5.6017227,6.9644456,4w,Cycling,0.0,2.0,0.0,0.0,1.0
5.0600953,7.4894547,4w,Cycling,0.0,0.0,2.0,0.0,0.0
-8.387381,6.412797,4w,TA,0.0,1.0,1.0,0.0,2.0
-8.986173,3.5849411,4w,TA,0.0,0.0,5.0,1.0,0.0
-7.170598,5.920941,4w,TA,2.0,0.0,1.0,0.0,0.0
4.9041758,6.0411005,4w,Cycling,2.0,0.0,1.0,1.0,2.0
5.3380747,15.714454,4w,Fibroblast,0.0,0.0,0.0,0.0,0.0
-2.2547712,5.823604,4w,Colonocyte,0.0,0.0,1.0,0.0,0.0
-2.5315855,8.220086,4w,TA,0.0,0.0,0.0,0.0,1.0
-8.128878,13.202462,4w,TA,1.0,1.0,5.0,1.0,0.0
-2.8425658,6.51019,4w,TA,0.0,0.0,2.0,4.0,2.0
-1.783798,11.128546,4w,Colonocyte,0.0,0.0,3.0,1.0,0.0
-2.4303975,5.4136744,4w,TA,0.0,0.0,0.0,1.0,1.0
-7.2697783,3.9134293,4w,TA,1.0,1.0,0.0,1.0,2.0
-8.111539,5.153842,4w,TA,0.0,1.0,3.0,1.0,4.0
-6.9967694,5.134806,4w,TA,2.0,1.0,0.0,0.0,2.0
-2.603119,10.781224,4w,Colonocyte,1.0,0.0,0.0,1.0,2.0
5.01436,11.0040655,6m,Cycling,3.0,2.0,3.0,0.0,2.0
-8.20459,3.4239717,6m,TA,0.0,1.0,3.0,0.0,3.0
-4.428011,16.332552,6m,Colonocyte,5.0,1.0,0.0,4.0,2.0
4.7624593,5.6578155,6m,Cycling,0.0,0.0,0.0,0.0,0.0
-5.7369246,21.916245,6m,T,1.0,0.0,0.0,1.0,1.0
-0.5952295,11.217952,6m,TA,1.0,2.0,5.0,1.0,0.0
-3.6867912,13.884423,6m,Colonocyte,0.0,0.0,0.0,0.0,0.0
-3.9687746,3.6459818,6m,TA,0.0,0.0,3.0,1.0,2.0
-8.199531,8.852999,6m,TA,1.0,0.0,3.0,0.0,0.0
-6.836388,6.377267,6m,TA,0.0,0.0,1.0,0.0,0.0
-9.5850115,6.2361093,6m,TA,1.0,1.0,1.0,2.0,0.0
-9.210735,10.30255,6m,TA,3.0,1.0,4.0,2.0,3.0
-0.18023548,-4.065715,6m,Tuft,3.0,3.0,1.0,1.0,1.0
1.1025554,1.4967387,6m,Cycling,2.0,3.0,2.0,1.0,3.0
-6.920826,9.890138,6m,TA,0.0,0.0,1.0,0.0,1.0
3.9738128,6.3564115,6m,Cycling,0.0,0.0,0.0,0.0,0.0
5.5789747,17.769276,6m,SMC,2.0,0.0,0.0,0.0,0.0
-7.673974,6.323401,6m,TA,1.0,1.0,2.0,1.0,0.0
-3.8220117,3.3818204,6m,TA,0.0,0.0,0.0,0.0,0.0
3.2325845,5.985153,6m,Cycling,1.0,0.0,0.0,1.0,1.0
-8.216227,8.776318,6m,TA,0.0,1.0,2.0,2.0,0.0
3.1661532,9.844702,6m,Cycling,0.0,0.0,0.0,0.0,0.0
-9.132016,4.2206306,6m,TA,0.0,1.0,3.0,0.0,4.0
9.108997,12.078562,6m,Macrophage,1.0,0.0,1.0,0.0,0.0
-8.852844,5.165709,6m,TA,0.0,0.0,0.0,0.0,0.0
5.4360394,9.091189,6m,Cycling,1.0,0.0,1.0,0.0,1.0
5.192643,8.522475,6m,Cycling,1.0,0.0,0.0,0.0,0.0
1.0689476,11.252209,6m,TA,0.0,5.0,2.0,1.0,1.0
0.8701943,-0.9892907,6m,Enteroendocrine,0.0,1.0,0.0,0.0,0.0
-7.8513374,6.118301,6m,TA,0.0,1.0,4.0,1.0,0.0
4.8353376,5.716904,6m,Cycling,0.0,1.0,2.0,1.0,0.0
-1.4940954,12.375109,6m,Colonocyte,1.0,4.0,4.0,2.0,0.0
-9.0749235,8.616943,6m,TA,0.0,2.0,0.0,0.0,0.0
-7.6417546,3.6915455,6m,TA,1.0,1.0,1.0,3.0,2.0
4.156463,-2.6638193,6m,Enteroendocrine,4.0,4.0,8.0,8.0,3.0
2.0157013,8.8259535,6m,TA,0.0,0.0,1.0,1.0,0.0
0.7398675,9.302753,6m,TA,2.0,1.0,5.0,1.0,1.0
-3.5675783,20.112772,6m,T,0.0,0.0,0.0,0.0,0.0
-9.6076765,7.8683076,6m,TA,0.0,0.0,5.0,1.0,0.0
-9.184507,13.381161,6m,TA,2.0,1.0,11.0,0.0,1.0
-8.162299,6.400497,6m,TA,0.0,0.0,1.0,1.0,0.0
1.32087,3.4952924,6m,Stem,3.0,2.0,1.0,0.0,0.0
-8.889531,10.299679,6m,TA,1.0,0.0,2.0,0.0,0.0
-8.471828,5.263566,6m,TA,0.0,0.0,3.0,0.0,2.0
-8.040668,13.120745,6m,TA,2.0,3.0,9.0,3.0,2.0
-8.574914,7.4195294,6m,TA,1.0,2.0,6.0,1.0,3.0
-8.357903,4.1812797,6m,TA,1.0,1.0,0.0,0.0,2.0
8.894077,15.553622,6m,Lymphatic,0.0,2.0,0.0,0.0,0.0
-7.8994064,3.3011107,6m,TA,1.0,2.0,4.0,0.0,3.0
-7.8755436,6.478791,6m,TA,0.0,0.0,1.0,1.0,0.0
4.7697473,8.46351,6m,Cycling,0.0,0.0,1.0,0.0,0.0
10.178805,17.089355,6m,Lymphatic,2.0,1.0,0.0,0.0,0.0
-8.165221,5.406046,6m,TA,0.0,2.0,3.0,0.0,3.0
2.1488717,15.96952,6m,Fibroblast,0.0,0.0,2.0,0.0,0.0
5.4540973,7.83163,6m,Cycling,0.0,0.0,3.0,0.0,1.0
4.672346,21.080122,6m,SMC,2.0,0.0,1.0,0.0,0.0
5.0933065,6.434352,6m,Cycling,0.0,0.0,3.0,1.0,3.0
-0.020599648,3.4787283,6m,Stem,3.0,2.0,3.0,0.0,0.0
1.3449056,9.400353,6m,TA,1.0,0.0,3.0,2.0,0.0
-0.76638424,-4.3698034,6m,Tuft,0.0,1.0,0.0,0.0,0.0
-2.611261,12.790087,6m,Colonocyte,2.0,0.0,3.0,2.0,1.0
-9.046195,10.793476,6m,TA,0.0,1.0,3.0,1.0,0.0
-7.0118103,4.6563344,6m,TA,0.0,0.0,0.0,1.0,0.0
-8.266164,3.2419088,6m,TA,0.0,0.0,1.0,1.0,1.0
-4.2177,5.633684,6m,TA,0.0,0.0,1.0,3.0,0.0
-7.6368666,13.331303,6m,TA,0.0,1.0,2.0,3.0,1.0
-3.561997,25.238216,6m,Vascular,0.0,0.0,6.0,0.0,0.0
-3.0301294,14.614985,6m,Colonocyte,1.0,1.0,2.0,2.0,0.0
-5.2415986,13.4811,6m,Goblet,1.0,0.0,4.0,2.0,4.0
-5.4510803,9.124236,6m,Cycling,1.0,4.0,1.0,0.0,3.0
-6.8961716,5.644802,6m,TA,1.0,4.0,2.0,3.0,3.0
-8.692516,3.3294585,6m,TA,1.0,0.0,3.0,0.0,0.0
3.4063165,6.758038,6m,Cycling,0.0,0.0,1.0,0.0,0.0
6.135227,6.1387978,6m,Cycling,0.0,1.0,0.0,1.0,2.0
-6.413564,5.9742823,6m,TA,0.0,5.0,2.0,3.0,0.0
-3.838262,5.099009,6m,TA,0.0,1.0,0.0,0.0,1.0
-7.7458878,4.2975893,6m,TA,0.0,0.0,2.0,0.0,0.0
2.419003,3.6379166,6m,Stem,0.0,0.0,1.0,0.0,0.0
4.7148104,20.59287,6m,SMC,2.0,1.0,1.0,0.0,0.0
5.080396,14.448372,6m,Fibroblast,2.0,0.0,0.0,0.0,0.0
-2.389137,16.286768,6m,Colonocyte,4.0,0.0,2.0,0.0,2.0
3.0643837,8.003062,6m,TA,0.0,0.0,0.0,0.0,0.0
-0.68847644,12.379125,6m,Colonocyte,1.0,0.0,2.0,1.0,0.0
-1.7066028,8.058055,6m,Colonocyte,0.0,1.0,6.0,2.0,1.0
4.4226174,17.838526,6m,SMC,0.0,1.0,2.0,0.0,0.0
13.24538,11.816787,6m,Glia,0.0,0.0,2.0,0.0,0.0
2.3752089,7.4573936,6m,TA,0.0,0.0,0.0,0.0,0.0
-3.3416975,3.7354345,6m,TA,1.0,1.0,0.0,0.0,0.0
-1.5153316,20.202847,6m,B,0.0,0.0,0.0,0.0,1.0
3.140528,6.1186166,6m,Cycling,0.0,0.0,0.0,0.0,0.0
1.7284685,9.098324,6m,TA,1.0,1.0,0.0,0.0,0.0
-1.0234619,10.685743,6m,TA,1.0,1.0,3.0,1.0,2.0
-9.28334,5.6318364,6m,TA,2.0,3.0,11.0,1.0,0.0
5.5773168,14.033865,6m,Fibroblast,0.0,0.0,1.0,0.0,0.0
-7.6612797,4.099963,6m,TA,0.0,0.0,4.0,1.0,0.0
-7.3920956,4.81843,6m,TA,0.0,1.0,3.0,1.0,0.0
-3.0291555,12.941303,6m,Colonocyte,6.0,1.0,6.0,2.0,3.0
3.8378882,9.583168,6m,Cycling,2.0,1.0,5.0,1.0,2.0
2.372334,8.042374,6m,TA,0.0,0.0,0.0,0.0,0.0
-3.2617831,11.272615,6m,Colonocyte,2.0,3.0,3.0,2.0,2.0
-0.44824722,-1.3059021,6m,Enteroendocrine,0.0,0.0,0.0,1.0,2.0
4.4065924,5.8540015,6m,Cycling,2.0,2.0,1.0,0.0,1.0
-1.9284225,8.265779,6m,TA,0.0,0.0,0.0,2.0,1.0
-9.257405,5.446535,6m,TA,0.0,2.0,3.0,1.0,0.0
-7.832188,4.576638,6m,TA,2.0,3.0,1.0,1.0,0.0
13.67868,12.25879,6m,Glia,0.0,4.0,6.0,0.0,1.0
5.1017094,15.703454,6m,Fibroblast,2.0,0.0,0.0,0.0,0.0
-5.655494,8.3154745,6m,Cycling,1.0,1.0,2.0,1.0,0.0
4.7190723,20.257792,6m,SMC,1.0,2.0,0.0,0.0,0.0
-4.7321563,14.7584715,6m,Colonocyte,2.0,0.0,0.0,0.0,1.0
5.234279,14.281969,6m,Fibroblast,0.0,0.0,0.0,0.0,0.0
-2.4448745,8.377861,6m,TA,1.0,1.0,2.0,2.0,0.0
5.1150155,8.488837,6m,Cycling,2.0,0.0,0.0,0.0,0.0
3.051832,19.089418,6m,SMC,0.0,0.0,0.0,0.0,0.0
-8.595697,4.642678,6m,TA,1.0,0.0,0.0,1.0,1.0
-7.713661,4.852457,6m,TA,0.0,0.0,1.0,0.0,0.0
3.6089787,18.332026,6m,SMC,1.0,0.0,0.0,0.0,0.0
-8.370837,6.044804,6m,TA,0.0,2.0,4.0,2.0,0.0
-9.340682,13.024764,6m,TA,0.0,1.0,3.0,1.0,0.0
-1.9308101,19.970633,6m,B,0.0,1.0,0.0,1.0,0.0
5.256797,9.943284,6m,Cycling,0.0,0.0,2.0,1.0,0.0
5.5543575,16.347168,6m,Fibroblast,1.0,0.0,0.0,0.0,0.0
-1.5078061,10.507439,6m,TA,0.0,1.0,0.0,0.0,0.0
-9.345472,5.8205857,6m,TA,1.0,1.0,1.0,1.0,0.0
-9.026186,6.5211806,6m,TA,0.0,2.0,0.0,1.0,0.0
-9.287903,11.374433,6m,TA,0.0,0.0,3.0,0.0,3.0
-4.023278,20.277864,6m,T,1.0,0.0,0.0,0.0,0.0
1.8109018,9.527776,6m,TA,0.0,0.0,0.0,2.0,0.0
-9.34862,8.399991,6m,TA,0.0,1.0,2.0,1.0,2.0
-7.8201165,5.822456,6m,TA,2.0,6.0,1.0,0.0,5.0
-8.124983,3.2481966,6m,TA,1.0,4.0,2.0,1.0,4.0
-1.0375324,-1.6454394,6m,Enteroendocrine,1.0,3.0,0.0,0.0,2.0
-3.5305192,2.866486,6m,TA,0.0,0.0,0.0,0.0,1.0
5.749594,14.696194,6m,Fibroblast,2.0,0.0,0.0,0.0,0.0
-7.01907,6.542021,6m,TA,0.0,0.0,0.0,0.0,1.0
-1.1677492,20.956053,6m,B,0.0,0.0,0.0,2.0,0.0
1.2776986,8.768278,6m,TA,1.0,0.0,0.0,1.0,1.0
-8.387395,5.4890738,6m,TA,0.0,0.0,1.0,0.0,0.0
-7.7767587,6.5311513,6m,TA,0.0,0.0,3.0,0.0,0.0
1.019708,3.70831,6m,Stem,2.0,2.0,1.0,1.0,0.0
1.2722938,8.915836,6m,TA,0.0,1.0,1.0,3.0,2.0
