Gene,Annotation,Median_GSS,PCC
PRMT9,Colon Tissue,0.0,0.014213772538721196
IGSF1,Colon Tissue,0.0,0.014190305680227593
GPR101,Colon Tissue,0.0,0.014188488434948618
ITGB7,Colon Tissue,0.0,0.014175040771187458
KRT23,Colon Tissue,0.0,0.014159076925988048
HOXB13,Colon Tissue,0.0,0.014130632849447875
TTF1,Colon Tissue,0.0,0.014104882345765422
RTN4IP1,Colon Tissue,0.0,0.01409681308376916
POLN,Colon Tissue,0.0,0.014092073930638096
ASPHD2,Colon Tissue,0.0,0.01408842266248709
PTPRG,Colon Tissue,0.0,0.014084199470625421
DYRK4,Colon Tissue,0.0,0.014082787847928895
MYH7B,Colon Tissue,0.0,0.01407649410859273
POLM,Colon Tissue,0.0,0.014074172914275228
KLK5,Colon Tissue,0.0,0.014065391244178856
AGA,Colon Tissue,0.0,0.014064795869266209
FLVCR2,Colon Tissue,0.0,0.014055672904252569
BAALC,Colon Tissue,0.0,0.014051014548544506
PRR11,Colon Tissue,0.0,0.01404801275800365
SPACA3,Colon Tissue,0.0,0.014032015770156616
CERS3,Colon Tissue,0.0,0.014027974586759183
KCNIP3,Colon Tissue,0.0,0.014021536599543501
JRKL,Colon Tissue,0.0,0.014020433613761242
GAPDH,Colon Tissue,0.0,0.014007912954153653
OMG,Colon Tissue,0.0,0.014002877470918183
ZC3H11A,Colon Tissue,0.0,0.013988998232844668
STK11IP,Colon Tissue,0.0,0.013983276821833162
ESPNL,Colon Tissue,0.0,0.013981695531638716
SLC31A2,Colon Tissue,0.0,0.013980154544319145
DYNLT1,Colon Tissue,0.0,0.013978724094192032
RSPH4A,Colon Tissue,0.0,0.013963663957660341
MTPAP,Colon Tissue,0.0,0.01395822173150877
SPATA17,Colon Tissue,0.0,0.01395263359735564
CRYBG3,Colon Tissue,0.0,0.013949206492961344
TTC19,Colon Tissue,0.0,0.013939876600117303
NR6A1,Colon Tissue,0.0,0.013894237639907702
ASPA,Colon Tissue,0.0,0.013879152773373137
TDRD6,Colon Tissue,0.0,0.013853276518759505
TUBE1,Colon Tissue,0.0,0.013853218104579384
HPS4,Colon Tissue,0.0,0.013848863578165517
GNG10,Colon Tissue,0.0,0.013848546504475034
BTK,Colon Tissue,0.0,0.013843381470821427
WFDC13,Colon Tissue,0.0,0.013841984569177781
PIMREG,Colon Tissue,0.0,0.013817695276319845
CRYM,Colon Tissue,0.0,0.013809869148711436
DRD2,Colon Tissue,0.0,0.01380086011434671
XYLT1,Colon Tissue,0.0,0.01380061695035925
USP40,Colon Tissue,0.0,0.013795038431896105
TOGARAM1,Colon Tissue,0.0,0.013790217908221549
WDR53,Colon Tissue,0.0,0.01378992806224097
C6orf47,Colon Tissue,0.0,0.013779260399632528
ZHX1,Colon Tissue,0.0,0.013740528923850252
CFAP251,Colon Tissue,0.0,0.013733392632195892
CCDC61,Colon Tissue,0.0,0.013724454911572157
TMEM198,Colon Tissue,0.0,0.01371490467989677
SERPINB6,Colon Tissue,0.0,0.013711477897307374
ECHDC2,Colon Tissue,0.0,0.01370317546964346
PIGN,Colon Tissue,0.0,0.013685458361442119
PNLIPRP1,Colon Tissue,0.0,0.013669436225904217
R3HDM1,Colon Tissue,0.0,0.013659463789502897
SMCO3,Colon Tissue,0.0,0.013649043518694993
IL1R2,Colon Tissue,0.0,0.013642226446077581
ATOH8,Colon Tissue,0.0,0.013639627450330084
KCNK16,Colon Tissue,0.0,0.013638464283439898
GCH1,Colon Tissue,0.0,0.013621450498206377
DUSP4,Colon Tissue,0.0,0.013619581154966079
COG5,Colon Tissue,0.0,0.013614319691223127
ZNF711,Colon Tissue,0.0,0.013585638526759203
RNF20,Colon Tissue,0.0,0.013568487166957447
DNAI1,Colon Tissue,0.0,0.013562185287944862
PRRX2,Colon Tissue,0.0,0.013545146006044567
OSGIN2,Colon Tissue,0.0,0.013532105121267375
TMPRSS11A,Colon Tissue,0.0,0.013529929098059553
TTLL2,Colon Tissue,0.0,0.01351958316269357
FAM111A,Colon Tissue,0.0,0.013519102204381288
EPHA3,Colon Tissue,0.0,0.013513136617398506
PAOX,Colon Tissue,0.0,0.013509025655064465
UCN,Colon Tissue,0.0,0.013498972394766034
P2RX1,Colon Tissue,0.0,0.0134752553764437
YEATS2,Colon Tissue,0.0,0.013470300793695272
STAT4,Colon Tissue,0.0,0.013439344359624336
ANAPC4,Colon Tissue,0.0,0.013417871050803097
BEND4,Colon Tissue,0.0,0.013397055702297898
JAKMIP2,Colon Tissue,0.0,0.013363226750802693
ABCC12,Colon Tissue,0.0,0.013358316032323882
ZDHHC17,Colon Tissue,0.0,0.013355901464565473
FAM53B,Colon Tissue,0.0,0.013353402354061414
TULP1,Colon Tissue,0.0,0.013346146068441363
KIAA1614,Colon Tissue,0.0,0.013336865204609586
DMAP1,Colon Tissue,0.0,0.013310999485169136
CD247,Colon Tissue,0.0,0.013309110999161641
TCF4,Colon Tissue,0.0,0.013307014068504364
OR4S2,Colon Tissue,0.0,0.01330517282419358
TRIM72,Colon Tissue,0.0,0.013300814198294878
ADAMTS12,Colon Tissue,0.0,0.013281169181891778
NPHS2,Colon Tissue,0.0,0.013259276701224662
CEP89,Colon Tissue,0.0,0.013237620473451612
DHH,Colon Tissue,0.0,0.013237430024513558
TCF15,Colon Tissue,0.0,0.013230721882384094
DCAF8,Colon Tissue,0.0,0.013217347588791402
NCBP3,Colon Tissue,0.0,0.013207466413942805
KAT6A,Colon Tissue,0.0,0.013189054730774754
CTHRC1,Colon Tissue,0.0,0.01318699202347627
GABRP,Colon Tissue,0.0,0.013171542970249119
SLC4A5,Colon Tissue,0.0,0.013168531815230679
IL12A,Colon Tissue,0.0,0.013162027828100515
USP28,Colon Tissue,0.0,0.013133916501956739
TAPBPL,Colon Tissue,0.0,0.013121810881551793
ITM2C,Colon Tissue,0.0,0.01310464820084641
PRRC2A,Colon Tissue,0.0,0.013091343053246548
LRRTM3,Colon Tissue,0.0,0.01309080096226715
LRTM1,Colon Tissue,0.0,0.01308524368187451
DHTKD1,Colon Tissue,0.0,0.013083580578466578
MSANTD4,Colon Tissue,0.0,0.013071924138609886
ELAC2,Colon Tissue,0.0,0.013056274308148756
CPSF2,Colon Tissue,0.0,0.013052430108172034
SEC16B,Colon Tissue,0.0,0.01303272310471678
TMEM143,Colon Tissue,0.0,0.013014566128326114
SECISBP2,Colon Tissue,0.0,0.012998471627030704
DYNC2I2,Colon Tissue,0.0,0.01296796851691674
MS4A4A,Colon Tissue,0.0,0.012962054629768769
INHBE,Colon Tissue,0.0,0.012958905896689887
EVX1,Colon Tissue,0.0,0.012950998863438002
RAMP3,Colon Tissue,0.0,0.012942679384715435
MECP2,Colon Tissue,0.0,0.012928056570986838
OTOR,Colon Tissue,0.0,0.012923952939670646
GP6,Colon Tissue,0.0,0.012908616437410193
UPK2,Colon Tissue,0.0,0.012906046043311288
CEP76,Colon Tissue,0.0,0.012891524167822027
TNFSF14,Colon Tissue,0.0,0.01287255341787786
ABHD15,Colon Tissue,0.0,0.012857373854827834
ZNF689,Colon Tissue,0.0,0.012841177942667675
KLF11,Colon Tissue,0.0,0.012827660160825309
USP8,Colon Tissue,0.0,0.012811073292588206
UBOX5,Colon Tissue,0.0,0.012800506359031202
SYT12,Colon Tissue,0.0,0.01278897478658447
HFM1,Colon Tissue,0.0,0.01278855753839404
UNC119B,Colon Tissue,0.0,0.012785909372174536
SERPINH1,Colon Tissue,0.0,0.012778318684009506
MXD3,Colon Tissue,0.0,0.012776778568708748
VEPH1,Colon Tissue,0.0,0.012754579860114747
DAB1,Colon Tissue,0.0,0.01274059336715412
C1QTNF2,Colon Tissue,0.0,0.012725672823915665
OSCAR,Colon Tissue,0.0,0.012717804846089448
IGLON5,Colon Tissue,0.0,0.012683174814317988
SLURP1,Colon Tissue,0.0,0.012681995541996033
SPATC1L,Colon Tissue,0.0,0.012677392430658956
SLC24A5,Colon Tissue,0.0,0.012672855516628724
SPATA9,Colon Tissue,0.0,0.012669099556837687
CDK1,Colon Tissue,0.0,0.012659067901910738
MBLAC1,Colon Tissue,0.0,0.012615609333337816
CLCN6,Colon Tissue,0.0,0.012612834181127564
UTP15,Colon Tissue,0.0,0.012609740183831274
CRYAA2,Colon Tissue,0.0,0.012608534421374707
ZNF213,Colon Tissue,0.0,0.012608337417011858
L3MBTL1,Colon Tissue,0.0,0.012608203421409258
GPNMB,Colon Tissue,0.0,0.012600465839672313
TAF1C,Colon Tissue,0.0,0.012596239578538372
POU6F2,Colon Tissue,0.0,0.012596127538409918
PLP2,Colon Tissue,0.0,0.012590387983722655
SPRED3,Colon Tissue,0.0,0.012588081647290845
CCNE1,Colon Tissue,0.0,0.012584937895649812
XIRP1,Colon Tissue,0.0,0.012582063787644069
MYT1,Colon Tissue,0.0,0.012579119687125623
OR51B4,Colon Tissue,0.0,0.012578311764497646
ENKD1,Colon Tissue,0.0,0.012553871213284306
ANKRD33B,Colon Tissue,0.0,0.012545239734571409
C17orf58,Colon Tissue,0.0,0.012534178940625005
EFHC2,Colon Tissue,0.0,0.012532646290436463
TFB2M,Colon Tissue,0.0,0.012493445636718314
TOX,Colon Tissue,0.0,0.012475469730029408
IER5L,Colon Tissue,0.0,0.012461970226107106
MYOZ3,Colon Tissue,0.0,0.012455197187311765
S100A3,Colon Tissue,0.0,0.012435594326340253
PLA2G15,Colon Tissue,0.0,0.01240574843021748
RAB23,Colon Tissue,0.0,0.01239011829138656
DHX35,Colon Tissue,0.0,0.012377514591164552
ODF3,Colon Tissue,0.0,0.012374307768001665
DCC,Colon Tissue,0.0,0.012373380082308073
ARHGEF10L,Colon Tissue,0.0,0.012338122215758389
RFXANK,Colon Tissue,0.0,0.01233145877885779
ARX,Colon Tissue,0.0,0.012320635259295963
TNNT2,Colon Tissue,0.0,0.012320129184596757
SCAF8,Colon Tissue,0.0,0.012310695834885498
GRID1,Colon Tissue,0.0,0.012305760136309915
KLK9,Colon Tissue,0.0,0.012300909468204797
STXBP5,Colon Tissue,0.0,0.012296712225119973
SOX21,Colon Tissue,0.0,0.012290427404722103
MCEMP1,Colon Tissue,0.0,0.012283742697114125
KREMEN1,Colon Tissue,0.0,0.012282839259121577
UNC5C,Colon Tissue,0.0,0.012253368542920383
HOXD12,Colon Tissue,0.0,0.012231876277655648
MMAB,Colon Tissue,0.0,0.012229760833966003
KIAA1328,Colon Tissue,0.0,0.01219810207831906
TMEM132B,Colon Tissue,0.0,0.012189459103537886
MAP9,Colon Tissue,0.0,0.012186698916465523
WRAP73,Colon Tissue,0.0,0.012184771507349255
APOBEC3H,Colon Tissue,0.0,0.01214521421577735
STOML2,Colon Tissue,0.0,0.012144985203722748
CPSF7,Colon Tissue,0.0,0.012144368954165586
PCDHGA5,Colon Tissue,0.0,0.012126008022217197
TOX2,Colon Tissue,0.0,0.012124756083070716
PCGF6,Colon Tissue,0.0,0.012104427201699795
DNAJB4,Colon Tissue,0.0,0.012097410967450858
ARHGEF10,Colon Tissue,0.0,0.01209629103785781
KIAA1109,Colon Tissue,0.0,0.012091610483614127
SFTPA2,Colon Tissue,0.0,0.01208394633508913
WDHD1,Colon Tissue,0.0,0.01208280767868975
LMAN2L,Colon Tissue,0.0,0.012080097731821065
FOXR2,Colon Tissue,0.0,0.012063295939259741
GZMA,Colon Tissue,0.0,0.012046464320165692
VSIG10L,Colon Tissue,0.0,0.012046250810211935
KRT76,Colon Tissue,0.0,0.012039909084779931
KCNS3,Colon Tissue,0.0,0.012032516370908394
RAB38,Colon Tissue,0.0,0.012026905733559927
C1orf109,Colon Tissue,0.0,0.01200695937427652
ABCA4,Colon Tissue,0.0,0.012006329645618066
LY86,Colon Tissue,0.0,0.011993780227876106
ORAI2,Colon Tissue,0.0,0.011975988826443186
C18orf25,Colon Tissue,0.0,0.011962997792046412
KCNH1,Colon Tissue,0.0,0.011961496321282954
SH3TC2,Colon Tissue,0.0,0.01194976002042203
SCRT2,Colon Tissue,0.0,0.011940936300950535
FSBP,Colon Tissue,0.0,0.011924899115468937
DDI1,Colon Tissue,0.0,0.011914969197986977
SLC24A1,Colon Tissue,0.0,0.011896692894604556
PHF2,Colon Tissue,0.0,0.011894274821849139
GRHPR,Colon Tissue,0.0,0.011893307056428305
RING1,Colon Tissue,0.0,0.0118776671177983
NRN1,Colon Tissue,0.0,0.011873800253303061
LEF1,Colon Tissue,0.0,0.011868349011176544
HLTF,Colon Tissue,0.0,0.011839763294365384
SIX6,Colon Tissue,0.0,0.011816427109584528
RSAD2,Colon Tissue,0.0,0.01181535993410586
COX11,Colon Tissue,0.0,0.011806790353067592
MLPH,Colon Tissue,0.0,0.011804538670072617
ZNF449,Colon Tissue,0.0,0.01177076208157763
ATP6AP1L,Colon Tissue,0.0,0.011770025211546542
WDR13,Colon Tissue,0.0,0.011762260088368255
PRR16,Colon Tissue,0.0,0.011736087829280168
TRNT1,Colon Tissue,0.0,0.01172515467080863
RASGRP4,Colon Tissue,0.0,0.011723948245336256
ALOX12B,Colon Tissue,0.0,0.011721067678854391
SCTR,Colon Tissue,0.0,0.011711680614280719
NANOS1,Colon Tissue,0.0,0.011709348252455487
PEA15,Colon Tissue,0.0,0.011703314705780026
AIFM3,Colon Tissue,0.0,0.011696969638112632
ADGB,Colon Tissue,0.0,0.011694178432105018
MOSPD3,Colon Tissue,0.0,0.011671382840601714
LIN52,Colon Tissue,0.0,0.011670051070022482
STOML3,Colon Tissue,0.0,0.011667302283513517
AQP2,Colon Tissue,0.0,0.011653944513612947
ZNF337,Colon Tissue,0.0,0.011652854731743139
HDAC10,Colon Tissue,0.0,0.011643309266684169
PLEKHF1,Colon Tissue,0.0,0.011639703406101022
XAB2,Colon Tissue,0.0,0.01162973791281411
FBXO5,Colon Tissue,0.0,0.011628414632297742
DCST1,Colon Tissue,0.0,0.011624681560379583
HUS1B,Colon Tissue,0.0,0.011609659548718095
SKA2,Colon Tissue,0.0,0.011608024504976429
RECQL,Colon Tissue,0.0,0.011599721626208278
CARMIL3,Colon Tissue,0.0,0.01157128318919417
DNTT,Colon Tissue,0.0,0.011568080053985247
GDF2,Colon Tissue,0.0,0.011536247390718261
TGM5,Colon Tissue,0.0,0.011532553917489466
CKAP4,Colon Tissue,0.0,0.011523106162611723
CRNN,Colon Tissue,0.0,0.011513521320122247
INPP5A,Colon Tissue,0.0,0.011503920915353577
NACAD,Colon Tissue,0.0,0.011502077446463114
CFAP43,Colon Tissue,0.0,0.011493801401926379
PHOSPHO1,Colon Tissue,0.0,0.011481182993562936
GABPA,Colon Tissue,0.0,0.011479440921726394
ARHGAP30,Colon Tissue,0.0,0.011475671617412503
GP9,Colon Tissue,0.0,0.011469544152888866
FLG2,Colon Tissue,0.0,0.011453648166681145
ZDBF2,Colon Tissue,0.0,0.011440005013896295
MNDA,Colon Tissue,0.0,0.01143693709493271
PRIMPOL,Colon Tissue,0.0,0.011409243285923265
ST6GAL1,Colon Tissue,0.0,0.011387698255882718
SMC6,Colon Tissue,0.0,0.011376250532742794
CDKL1,Colon Tissue,0.0,0.01136606389400125
TOGARAM2,Colon Tissue,0.0,0.011363822930862235
TNFAIP8L3,Colon Tissue,0.0,0.011356486893592569
CAPN3,Colon Tissue,0.0,0.011350396772309524
FGF6,Colon Tissue,0.0,0.011330773851306234
TTLL10,Colon Tissue,0.0,0.011305462993003501
TOR1B,Colon Tissue,0.0,0.011303659132777194
GRIN1,Colon Tissue,0.0,0.011298638279629175
TLR9,Colon Tissue,0.0,0.011298016625290173
ADAMTS20,Colon Tissue,0.0,0.011291902033550271
CDK13,Colon Tissue,0.0,0.011284393844618792
TRIM14,Colon Tissue,0.0,0.011283386840207275
MYRF,Colon Tissue,0.0,0.011282849597292154
MTIF3,Colon Tissue,0.0,0.011261530368428033
SELENOV,Colon Tissue,0.0,0.011256862332279037
EVA1C,Colon Tissue,0.0,0.011255501867838953
CHURC1-FNTB,Colon Tissue,0.0,0.011241162136327818
DBF4,Colon Tissue,0.0,0.011236808390339154
CHRNA9,Colon Tissue,0.0,0.01123458958265117
PBX3,Colon Tissue,0.0,0.01122078057469077
PYGL,Colon Tissue,0.0,0.011208200286140158
ITGAV,Colon Tissue,0.0,0.011206256080895335
MECR,Colon Tissue,0.0,0.011202929963631113
RRP1,Colon Tissue,0.0,0.011202300242826384
PNPLA3,Colon Tissue,0.0,0.01120063044430834
CLCN1,Colon Tissue,0.0,0.011175982326560675
VAV1,Colon Tissue,0.0,0.01117123226392492
DACH2,Colon Tissue,0.0,0.011167384281274183
RELT,Colon Tissue,0.0,0.01115924194704096
SDCCAG8,Colon Tissue,0.0,0.011157015927204162
HES7,Colon Tissue,0.0,0.01114702618419052
TMEM72,Colon Tissue,0.0,0.011115017836309346
DHX57,Colon Tissue,0.0,0.01110474240265589
DIAPH3,Colon Tissue,0.0,0.01109473915406815
MYO1F,Colon Tissue,0.0,0.011082146365375444
PLSCR4,Colon Tissue,0.0,0.011080058843879857
CINP,Colon Tissue,0.0,0.011065514446792539
YBX2,Colon Tissue,0.0,0.01105060478472548
PNPT1,Colon Tissue,0.0,0.01103763398996668
RGS18,Colon Tissue,0.0,0.011033914526306159
HERC6,Colon Tissue,0.0,0.011014931519909751
EGR1,Colon Tissue,0.0,0.01099254903725358
POLR3A,Colon Tissue,0.0,0.010990236162547904
SLC6A2,Colon Tissue,0.0,0.010986078113769573
SPOPL,Colon Tissue,0.0,0.010971313727617728
YTHDF1,Colon Tissue,0.0,0.010969077181003609
RAPGEF4,Colon Tissue,0.0,0.010960571638035632
FZD10,Colon Tissue,0.0,0.010944944857557749
MRPL37,Colon Tissue,0.0,0.01093952005124247
INO80C,Colon Tissue,0.0,0.01093609346100718
SLITRK4,Colon Tissue,0.0,0.01093316439066969
RTN4RL1,Colon Tissue,0.0,0.010894826386123381
ZNF276,Colon Tissue,0.0,0.010894256946481265
MTF1,Colon Tissue,0.0,0.010870633681114752
MAML1,Colon Tissue,0.0,0.010823002760680331
ARMC1,Colon Tissue,0.0,0.010821216948314994
BRAF,Colon Tissue,0.0,0.010777406006711156
TIE1,Colon Tissue,0.0,0.010762509444763948
IPCEF1,Colon Tissue,0.0,0.010760905641713702
SPSB3,Colon Tissue,0.0,0.01075894082242401
FBXL4,Colon Tissue,0.0,0.010745147129796028
TCTEX1D4,Colon Tissue,0.0,0.01074216136557579
CASP2,Colon Tissue,0.0,0.010716959790058645
LRP2,Colon Tissue,0.0,0.010708376586066826
HOXC11,Colon Tissue,0.0,0.010707682690389362
SV2B,Colon Tissue,0.0,0.010707306016946663
RPGRIP1,Colon Tissue,0.0,0.010681269511236874
WASF1,Colon Tissue,0.0,0.010677825902405716
CPNE2,Colon Tissue,0.0,0.010659505750390036
CRYBA2,Colon Tissue,0.0,0.010653347695987829
IQCH,Colon Tissue,0.0,0.010649172168692142
RAB19,Colon Tissue,0.0,0.01061114672487697
RNF113A,Colon Tissue,0.0,0.010610368174287888
XRCC5,Colon Tissue,0.0,0.010597638726815713
CCDC168,Colon Tissue,0.0,0.010593348241148172
FCRLA,Colon Tissue,0.0,0.01057396446786833
PIR,Colon Tissue,0.0,0.010564674510403355
DACT2,Colon Tissue,0.0,0.010562775911484515
SETDB1,Colon Tissue,0.0,0.010561090125352524
LPAR2,Colon Tissue,0.0,0.010560630382211696
MAP7D3,Colon Tissue,0.0,0.0105504958591365
KAT6B,Colon Tissue,0.0,0.010548318014568485
EFCAB1,Colon Tissue,0.0,0.010545933331497372
ANKRD12,Colon Tissue,0.0,0.010545404311251826
CENPS,Colon Tissue,0.0,0.010531582253591562
ACKR2,Colon Tissue,0.0,0.010527639221421815
CCDC91,Colon Tissue,0.0,0.010523234455096488
ZNF668,Colon Tissue,0.0,0.01052261850058873
C11orf16,Colon Tissue,0.0,0.010516962152213837
FAM168A,Colon Tissue,0.0,0.01051173504431057
IL27RA,Colon Tissue,0.0,0.010500205098648227
CEP41,Colon Tissue,0.0,0.010498950992358758
C1orf56,Colon Tissue,0.0,0.010498607499140715
FRG2,Colon Tissue,0.0,0.010484315971851418
TFAP2E,Colon Tissue,0.0,0.01046676677461113
TMED8,Colon Tissue,0.0,0.010451285365941913
PRRG1,Colon Tissue,0.0,0.010449409322712535
GPR82,Colon Tissue,0.0,0.010448243088201675
DYRK3,Colon Tissue,0.0,0.010447933371849811
SNX10,Colon Tissue,0.0,0.010445311998646001
TRIM8,Colon Tissue,0.0,0.010429543123724046
MICALL1,Colon Tissue,0.0,0.010425552775724605
UBE3D,Colon Tissue,0.0,0.010405475909284454
DCAF4,Colon Tissue,0.0,0.010397194941144971
RPUSD4,Colon Tissue,0.0,0.010395406386806092
PPP1R3E,Colon Tissue,0.0,0.010385841456250397
IPO5,Colon Tissue,0.0,0.010373881774419273
PBX4,Colon Tissue,0.0,0.010372395538269616
MR1,Colon Tissue,0.0,0.01033285846958484
ZNF627,Colon Tissue,0.0,0.010324216941409742
SIVA1,Colon Tissue,0.0,0.010314908228337482
WTIP,Colon Tissue,0.0,0.010311307150703873
TTC6,Colon Tissue,0.0,0.010283579089967493
MRO,Colon Tissue,0.0,0.010262322910895618
APLNR,Colon Tissue,0.0,0.010259556709615309
DIAPH2,Colon Tissue,0.0,0.010258494994073821
KCNK13,Colon Tissue,0.0,0.010258408227160572
FCGR1B,Colon Tissue,0.0,0.0102425343738553
TEX30,Colon Tissue,0.0,0.010238916662506573
SLC25A43,Colon Tissue,0.0,0.01022654805079433
NIPAL4,Colon Tissue,0.0,0.010157031208630127
ISG15,Colon Tissue,0.0,0.010147972488212302
RHBG,Colon Tissue,0.0,0.010147714411985531
CFAP221,Colon Tissue,0.0,0.010143130382701393
SUCNR1,Colon Tissue,0.0,0.010140023483100393
N4BP3,Colon Tissue,0.0,0.010137633913847994
WNT7B,Colon Tissue,0.0,0.010105147498062447
RILP,Colon Tissue,0.0,0.01010426982011583
HSCB,Colon Tissue,0.0,0.010103063629195379
NINL,Colon Tissue,0.0,0.010101860944520626
LRP5,Colon Tissue,0.0,0.010094571485061059
B3GAT2,Colon Tissue,0.0,0.010082050944312696
GPR137B,Colon Tissue,0.0,0.010069975558155418
GPX6,Colon Tissue,0.0,0.01006561523038437
LTB4R2,Colon Tissue,0.0,0.010062428127517804
BMP6,Colon Tissue,0.0,0.010041307122292112
STK33,Colon Tissue,0.0,0.010026087100191178
PLA2G4C,Colon Tissue,0.0,0.010016550837670427
PRSS35,Colon Tissue,0.0,0.010012185469909726
KCNJ6,Colon Tissue,0.0,0.009986015284235423
CLDN14,Colon Tissue,0.0,0.009979467833108891
FAXC,Colon Tissue,0.0,0.009965955450408315
NMNAT3,Colon Tissue,0.0,0.009963474779092995
RAD51C,Colon Tissue,0.0,0.009958096050772447
GAREM2,Colon Tissue,0.0,0.00993663959763753
HSPA12B,Colon Tissue,0.0,0.009922402833886984
CHST11,Colon Tissue,0.0,0.00992181788424965
ARHGEF9,Colon Tissue,0.0,0.009907609636622752
RHOH,Colon Tissue,0.0,0.009899803413013246
STIL,Colon Tissue,0.0,0.009890015360599835
DNAAF4,Colon Tissue,0.0,0.009877199357989745
TSSK4,Colon Tissue,0.0,0.009853188743869224
NUDT5,Colon Tissue,0.0,0.009828825042848308
CCDC173,Colon Tissue,0.0,0.009828014329521583
BTBD9,Colon Tissue,0.0,0.00982441053118814
ZNF429,Colon Tissue,0.0,0.009816292048389878
FBXL13,Colon Tissue,0.0,0.009804161359012705
P2RX5-TAX1BP3,Colon Tissue,0.0,0.009804080939705771
ALDH3B2,Colon Tissue,0.0,0.009796201687981987
SMOC1,Colon Tissue,0.0,0.009795307933239005
SOGA1,Colon Tissue,0.0,0.009785539210315022
PRPS1,Colon Tissue,0.0,0.00977893693958231
PRDM15,Colon Tissue,0.0,0.009761626206813437
PRSS33,Colon Tissue,0.0,0.009757630978988612
NPSR1,Colon Tissue,0.0,0.00974169476248138
ADGRB1,Colon Tissue,0.0,0.009739365636375943
SLC41A2,Colon Tissue,0.0,0.009722406191960003
RDH10,Colon Tissue,0.0,0.009711764660206049
APAF1,Colon Tissue,0.0,0.009703946251500263
OR5H2,Colon Tissue,0.0,0.009692208175627525
DDX19A,Colon Tissue,0.0,0.009691881831798818
CHAT,Colon Tissue,0.0,0.009676061923739456
DAAM2,Colon Tissue,0.0,0.009673635486965062
TSHZ1,Colon Tissue,0.0,0.009668858674952758
ATP6V0E2,Colon Tissue,0.0,0.00966879174888389
KNTC1,Colon Tissue,0.0,0.009666944683260905
WBP4,Colon Tissue,0.0,0.009646635330674249
CDCA8,Colon Tissue,0.0,0.00963189349849937
TLK2,Colon Tissue,0.0,0.009626734551397526
ZC3HAV1L,Colon Tissue,0.0,0.009620505201451687
RIMS3,Colon Tissue,0.0,0.009619279595590809
CFAP36,Colon Tissue,0.0,0.009617200851438102
OGFOD3,Colon Tissue,0.0,0.009599489306295488
ST6GALNAC1,Colon Tissue,0.0,0.009597898065329895
VSX2,Colon Tissue,0.0,0.009595738443390995
TRIM66,Colon Tissue,0.0,0.009590675745122668
CFAP300,Colon Tissue,0.0,0.009590237528225373
KRTAP5-2,Colon Tissue,0.0,0.009583377488983599
NCMAP,Colon Tissue,0.0,0.009575101271107073
MAK16,Colon Tissue,0.0,0.009569612840495378
DUSP19,Colon Tissue,0.0,0.009560926917361667
ALKBH4,Colon Tissue,0.0,0.009556745034840972
CDC27,Colon Tissue,0.0,0.009554722533780962
CBX8,Colon Tissue,0.0,0.009523484654915489
TKFC,Colon Tissue,0.0,0.00952222065687131
PNMT,Colon Tissue,0.0,0.009512081626255883
MRPL19,Colon Tissue,0.0,0.009511747217252862
CENPM,Colon Tissue,0.0,0.009509504046814705
ZPBP2,Colon Tissue,0.0,0.009502362663741737
PRSS55,Colon Tissue,0.0,0.009494082739238434
MAN2B2,Colon Tissue,0.0,0.009484997949257485
DDX41,Colon Tissue,0.0,0.009483407022845279
C19orf67,Colon Tissue,0.0,0.009454305472018112
VPS13B,Colon Tissue,0.0,0.009453810227419644
BUD13,Colon Tissue,0.0,0.009452456816463483
CSNK2A2,Colon Tissue,0.0,0.009450348605523426
HOXD4,Colon Tissue,0.0,0.009433243534642118
CNOT6L,Colon Tissue,0.0,0.009425101281409236
RPS6KL1,Colon Tissue,0.0,0.009418054804798352
CTSG,Colon Tissue,0.0,0.009411752620860699
FBXO16,Colon Tissue,0.0,0.009402174644928171
ASZ1,Colon Tissue,0.0,0.009394323583790134
CD80,Colon Tissue,0.0,0.009393343010531597
AGAP3,Colon Tissue,0.0,0.009381279552476005
THEGL,Colon Tissue,0.0,0.009369584045947307
ARHGEF38,Colon Tissue,0.0,0.00936916320840166
DHX33,Colon Tissue,0.0,0.009357801918135365
ZDHHC6,Colon Tissue,0.0,0.009348668298424529
INTS5,Colon Tissue,0.0,0.009339686902950353
