umap_1,umap_2,cell_type,PICALM,CD2AP,ADAM10,CR1,APP,SORL1,PSEN1
7.857707,-4.4627347,small intestine goblet cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
9.863982,8.479914,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,3.0,2.0,0.0
9.691761,2.8643355,enterocyte of epithelium of small intestine,0.0,1.0,1.0,0.0,3.0,0.0,0.0
8.771919,9.57716,enterocyte of epithelium of small intestine,2.0,1.0,0.0,0.0,1.0,1.0,1.0
9.799376,10.058117,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,1.0,1.0,0.0
8.746856,9.663122,enterocyte of epithelium of small intestine,0.0,2.0,0.0,0.0,2.0,0.0,0.0
9.366834,2.6539042,intestinal crypt stem cell of small intestine,0.0,1.0,0.0,0.0,0.0,1.0,0.0
13.330052,6.364937,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2.6455238,-5.111342,colon goblet cell,0.0,1.0,1.0,0.0,4.0,4.0,0.0
-0.956899,2.9893153,enterocyte of epithelium of large intestine,2.0,2.0,2.0,0.0,8.0,0.0,1.0
-1.732332,0.34775427,BEST4+ enterocyte,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.196649,8.077632,enterocyte of epithelium of small intestine,2.0,2.0,2.0,0.0,1.0,2.0,1.0
9.403714,9.519864,enterocyte of epithelium of small intestine,0.0,0.0,1.0,0.0,1.0,0.0,2.0
8.263771,3.0196526,transit amplifying cell of small intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.826811,2.467445,intestinal crypt stem cell of small intestine,0.0,2.0,0.0,0.0,1.0,2.0,1.0
2.7227716,-2.485813,colon goblet cell,4.0,3.0,1.0,0.0,5.0,3.0,1.0
1.3402126,13.517339,intestinal tuft cell,0.0,1.0,0.0,0.0,0.0,0.0,1.0
11.841507,6.506143,enterocyte of epithelium of small intestine,1.0,2.0,0.0,0.0,3.0,0.0,0.0
6.5859065,3.57518,transit amplifying cell of small intestine,0.0,1.0,1.0,0.0,1.0,0.0,0.0
14.024652,7.0005856,enterocyte of epithelium of small intestine,1.0,2.0,2.0,0.0,4.0,4.0,3.0
-2.3401375,3.7353303,enterocyte of epithelium of large intestine,0.0,1.0,0.0,0.0,1.0,2.0,1.0
2.945867,-4.368963,colon goblet cell,2.0,1.0,0.0,0.0,1.0,0.0,0.0
-3.4236763,4.821661,enterocyte of epithelium of large intestine,3.0,3.0,0.0,0.0,9.0,1.0,0.0
10.5733185,6.8162947,enterocyte of epithelium of small intestine,3.0,2.0,0.0,0.0,2.0,0.0,0.0
12.956106,5.915696,enterocyte of epithelium of small intestine,0.0,1.0,2.0,0.0,3.0,1.0,0.0
9.827877,1.9659857,intestinal crypt stem cell of small intestine,0.0,2.0,0.0,0.0,1.0,0.0,0.0
9.782783,12.813713,enterocyte of epithelium of small intestine,2.0,1.0,1.0,0.0,0.0,0.0,2.0
2.2859957,-4.188031,colon goblet cell,1.0,1.0,2.0,0.0,3.0,2.0,1.0
3.0707116,-3.61852,colon goblet cell,0.0,1.0,1.0,0.0,0.0,0.0,0.0
9.696401,10.100808,enterocyte of epithelium of small intestine,2.0,0.0,2.0,0.0,3.0,1.0,2.0
-1.8683078,4.7367916,enterocyte of epithelium of large intestine,0.0,3.0,1.0,0.0,4.0,0.0,0.0
-2.1629198,12.109828,tuft cell of colon,0.0,2.0,2.0,0.0,1.0,1.0,0.0
10.246051,9.028275,enterocyte of epithelium of small intestine,0.0,0.0,3.0,0.0,1.0,1.0,1.0
9.316072,4.871402,enterocyte of epithelium of small intestine,0.0,1.0,1.0,0.0,4.0,0.0,1.0
11.070307,10.305766,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,2.0,0.0,1.0
7.3618546,-3.568176,small intestine goblet cell,0.0,1.0,0.0,0.0,0.0,0.0,0.0
10.931812,10.2605,enterocyte of epithelium of small intestine,3.0,0.0,1.0,0.0,0.0,0.0,1.0
-2.6901028,12.158314,tuft cell of colon,1.0,1.0,0.0,0.0,8.0,0.0,0.0
9.784434,13.833838,enterocyte of epithelium of small intestine,1.0,1.0,1.0,0.0,0.0,2.0,1.0
7.275591,-4.117202,small intestine goblet cell,1.0,1.0,0.0,0.0,0.0,0.0,0.0
14.245219,9.207203,enterocyte of epithelium of small intestine,0.0,3.0,0.0,0.0,1.0,1.0,1.0
-2.0770721,4.332539,enterocyte of epithelium of large intestine,0.0,5.0,3.0,0.0,3.0,1.0,1.0
11.223458,6.352201,enterocyte of epithelium of small intestine,2.0,1.0,0.0,0.0,2.0,0.0,0.0
-2.0254693,11.942467,tuft cell of colon,0.0,0.0,0.0,0.0,4.0,0.0,1.0
8.491335,10.253991,enterocyte of epithelium of small intestine,0.0,1.0,0.0,0.0,0.0,0.0,1.0
10.869193,2.2434406,intestinal crypt stem cell of small intestine,0.0,1.0,0.0,0.0,1.0,1.0,0.0
9.902261,8.724537,enterocyte of epithelium of small intestine,2.0,0.0,0.0,0.0,3.0,2.0,0.0
9.761567,5.0694966,enterocyte of epithelium of small intestine,0.0,1.0,0.0,0.0,1.0,0.0,1.0
14.352946,6.8288016,enterocyte of epithelium of small intestine,0.0,1.0,0.0,0.0,0.0,2.0,0.0
-2.347168,4.663959,enterocyte of epithelium of large intestine,1.0,1.0,2.0,0.0,3.0,1.0,1.0
8.005375,3.7389007,transit amplifying cell of small intestine,0.0,0.0,1.0,0.0,5.0,0.0,0.0
2.5487268,3.3272808,transit amplifying cell of colon,1.0,1.0,0.0,0.0,0.0,0.0,0.0
2.5680132,-3.575374,colon goblet cell,0.0,5.0,0.0,0.0,1.0,0.0,1.0
8.619465,12.141787,enterocyte of epithelium of small intestine,0.0,5.0,1.0,0.0,2.0,7.0,2.0
9.074705,13.288482,enterocyte of epithelium of small intestine,2.0,1.0,0.0,0.0,0.0,0.0,0.0
3.4243217,-4.4749303,colon goblet cell,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.4125905,3.285402,transit amplifying cell of small intestine,0.0,1.0,0.0,0.0,4.0,0.0,0.0
4.6242027,8.321752,epithelial cell of small intestine,1.0,3.0,0.0,0.0,6.0,3.0,1.0
10.62904,6.0775194,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,2.0,0.0,0.0
1.0921077,1.0974094,intestinal crypt stem cell of colon,0.0,0.0,0.0,0.0,5.0,0.0,0.0
3.6005118,-1.6546803,progenitor cell,0.0,0.0,0.0,0.0,3.0,0.0,0.0
-2.0302398,4.4064837,enterocyte of epithelium of large intestine,0.0,5.0,0.0,0.0,2.0,0.0,0.0
1.9420997,3.4812915,transit amplifying cell of colon,0.0,1.0,0.0,0.0,1.0,0.0,0.0
-2.4741416,4.206363,enterocyte of epithelium of large intestine,3.0,10.0,1.0,0.0,12.0,6.0,2.0
7.4104333,3.213919,transit amplifying cell of small intestine,1.0,0.0,0.0,0.0,3.0,0.0,0.0
4.804637,7.8121505,epithelial cell of small intestine,0.0,1.0,1.0,0.0,4.0,3.0,1.0
10.512857,10.462876,enterocyte of epithelium of small intestine,1.0,1.0,0.0,0.0,4.0,2.0,0.0
10.88743,2.8800936,enterocyte of epithelium of small intestine,0.0,0.0,1.0,0.0,3.0,0.0,0.0
3.9462385,-3.7788286,colon goblet cell,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14.29605,9.4068,enterocyte of epithelium of small intestine,1.0,5.0,0.0,0.0,1.0,4.0,0.0
-0.49993,2.6935263,enterocyte of epithelium of large intestine,0.0,1.0,1.0,0.0,2.0,1.0,0.0
11.495558,3.7281935,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.0015323636,2.3010433,enterocyte of epithelium of large intestine,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-3.6867135,4.82495,enterocyte of epithelium of large intestine,2.0,1.0,2.0,0.0,4.0,0.0,0.0
-1.513304,12.184545,tuft cell of colon,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.0775154,-5.2425504,colon goblet cell,0.0,1.0,0.0,0.0,4.0,0.0,0.0
9.337079,12.924273,enterocyte of epithelium of small intestine,0.0,1.0,2.0,0.0,4.0,1.0,0.0
1.5215347,1.5702136,intestinal crypt stem cell of colon,0.0,0.0,1.0,0.0,4.0,0.0,1.0
-1.3821254,4.257622,enterocyte of epithelium of large intestine,1.0,1.0,0.0,0.0,6.0,2.0,0.0
9.383146,13.62177,enterocyte of epithelium of small intestine,4.0,6.0,1.0,0.0,3.0,3.0,1.0
4.4126067,8.518456,epithelial cell of small intestine,0.0,0.0,1.0,0.0,0.0,2.0,0.0
-4.204992,-1.962096,BEST4+ enterocyte,2.0,3.0,2.0,0.0,5.0,2.0,0.0
0.6097198,3.946251,transit amplifying cell of colon,0.0,1.0,1.0,0.0,2.0,0.0,0.0
11.76011,0.60383487,intestinal crypt stem cell of small intestine,0.0,1.0,0.0,0.0,2.0,0.0,0.0
9.00727,12.876252,enterocyte of epithelium of small intestine,3.0,1.0,0.0,0.0,0.0,2.0,0.0
-1.4612082,-0.18657984,BEST4+ enterocyte,0.0,3.0,0.0,0.0,5.0,0.0,1.0
14.44792,9.343071,enterocyte of epithelium of small intestine,0.0,3.0,1.0,0.0,1.0,2.0,0.0
13.361074,7.520048,enterocyte of epithelium of small intestine,1.0,1.0,1.0,0.0,1.0,1.0,2.0
14.410164,9.373757,enterocyte of epithelium of small intestine,0.0,1.0,1.0,0.0,0.0,5.0,0.0
10.215934,8.171851,enterocyte of epithelium of small intestine,2.0,3.0,1.0,0.0,1.0,0.0,1.0
2.966503,-4.2955317,colon goblet cell,1.0,1.0,1.0,0.0,0.0,0.0,0.0
9.850274,8.592273,enterocyte of epithelium of small intestine,1.0,1.0,1.0,0.0,4.0,1.0,1.0
3.0966654,-5.3043838,colon goblet cell,0.0,1.0,3.0,0.0,5.0,0.0,1.0
9.576837,13.709995,enterocyte of epithelium of small intestine,2.0,2.0,1.0,0.0,1.0,2.0,0.0
11.673974,3.678676,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,1.0,2.0,1.0
6.66831,3.824017,transit amplifying cell of small intestine,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.2474675,1.3766139,enterocyte of epithelium of large intestine,1.0,0.0,0.0,0.0,1.0,0.0,1.0
9.524997,12.456473,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,0.0,1.0,1.0
11.327518,0.8068479,intestinal crypt stem cell of small intestine,1.0,0.0,0.0,0.0,5.0,1.0,0.0
10.048924,2.600813,intestinal crypt stem cell of small intestine,1.0,1.0,0.0,0.0,1.0,0.0,0.0
14.493137,8.328276,enterocyte of epithelium of small intestine,0.0,1.0,3.0,0.0,1.0,1.0,0.0
3.5411537,-3.5442753,colon goblet cell,0.0,0.0,0.0,0.0,1.0,0.0,2.0
8.4714365,7.7666097,enterocyte of epithelium of small intestine,1.0,2.0,1.0,0.0,0.0,1.0,0.0
11.058869,5.7670774,enterocyte of epithelium of small intestine,2.0,1.0,0.0,0.0,0.0,1.0,3.0
10.814955,10.081478,enterocyte of epithelium of small intestine,2.0,1.0,1.0,0.0,6.0,0.0,0.0
-0.968377,12.201366,tuft cell of colon,0.0,2.0,0.0,0.0,0.0,1.0,2.0
10.748349,3.1895344,enterocyte of epithelium of small intestine,1.0,2.0,0.0,0.0,5.0,0.0,0.0
2.9963975,-3.8727434,colon goblet cell,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3.8497205,-1.5975002,progenitor cell,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11.29225,0.38237366,intestinal crypt stem cell of small intestine,0.0,0.0,0.0,0.0,2.0,0.0,1.0
-0.39074877,12.500589,tuft cell of colon,1.0,0.0,2.0,0.0,4.0,0.0,0.0
14.323763,8.446169,enterocyte of epithelium of small intestine,0.0,1.0,1.0,0.0,2.0,3.0,0.0
2.5471532,-3.3257356,colon goblet cell,0.0,2.0,0.0,0.0,8.0,2.0,1.0
8.879346,13.089702,enterocyte of epithelium of small intestine,0.0,1.0,1.0,0.0,1.0,3.0,1.0
9.147633,12.525259,enterocyte of epithelium of small intestine,1.0,1.0,0.0,0.0,1.0,3.0,0.0
10.973546,4.0013027,enterocyte of epithelium of small intestine,0.0,1.0,0.0,0.0,0.0,0.0,0.0
0.6164648,3.2339594,transit amplifying cell of colon,1.0,1.0,0.0,0.0,3.0,0.0,1.0
10.865059,8.146146,enterocyte of epithelium of small intestine,2.0,5.0,1.0,0.0,1.0,2.0,1.0
10.72758,3.3507175,enterocyte of epithelium of small intestine,3.0,4.0,2.0,0.0,6.0,2.0,4.0
13.593187,6.424323,enterocyte of epithelium of small intestine,0.0,5.0,0.0,0.0,0.0,0.0,1.0
9.525838,9.875538,enterocyte of epithelium of small intestine,2.0,0.0,0.0,0.0,1.0,0.0,0.0
3.9347143,-4.2058463,colon goblet cell,0.0,1.0,0.0,0.0,1.0,0.0,0.0
6.986912,3.9205508,transit amplifying cell of small intestine,0.0,0.0,0.0,0.0,1.0,1.0,0.0
2.9443946,-3.2434356,colon goblet cell,1.0,0.0,0.0,0.0,2.0,0.0,0.0
-0.57464606,11.838049,tuft cell of colon,0.0,0.0,1.0,0.0,2.0,0.0,0.0
3.0011315,-2.7051468,colon goblet cell,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3.84969,9.868316,epithelial cell of small intestine,0.0,1.0,1.0,0.0,1.0,2.0,0.0
11.704672,0.8115596,intestinal crypt stem cell of small intestine,0.0,0.0,0.0,0.0,1.0,0.0,0.0
3.656888,-1.5782416,progenitor cell,0.0,1.0,0.0,0.0,1.0,0.0,0.0
14.546888,8.665595,enterocyte of epithelium of small intestine,2.0,2.0,0.0,0.0,1.0,1.0,1.0
9.517203,10.520739,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,0.0,2.0,1.0
-1.8072785,12.309109,tuft cell of colon,3.0,1.0,0.0,0.0,5.0,1.0,0.0
7.8311872,-4.6368275,small intestine goblet cell,0.0,5.0,0.0,0.0,1.0,0.0,1.0
10.357646,9.415993,enterocyte of epithelium of small intestine,3.0,4.0,0.0,0.0,1.0,0.0,1.0
2.843209,-2.8566773,colon goblet cell,0.0,2.0,1.0,0.0,7.0,0.0,0.0
3.176271,-5.740701,colon goblet cell,2.0,3.0,1.0,0.0,6.0,3.0,0.0
13.96109,6.717372,enterocyte of epithelium of small intestine,0.0,4.0,0.0,0.0,4.0,1.0,0.0
2.6218152,-4.446769,colon goblet cell,2.0,2.0,3.0,0.0,5.0,0.0,0.0
0.2544179,2.444037,enterocyte of epithelium of large intestine,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.8161494,2.486637,enterocyte of epithelium of large intestine,0.0,1.0,0.0,0.0,2.0,0.0,1.0
-1.0885247,3.1146061,enterocyte of epithelium of large intestine,1.0,0.0,0.0,0.0,3.0,0.0,0.0
0.7209454,1.5311204,intestinal crypt stem cell of colon,2.0,0.0,0.0,0.0,6.0,0.0,0.0
13.3279,6.4599557,enterocyte of epithelium of small intestine,0.0,2.0,0.0,0.0,1.0,0.0,1.0
-0.6574797,1.6927543,enterocyte of epithelium of large intestine,1.0,0.0,0.0,0.0,0.0,0.0,0.0
10.496241,10.545542,enterocyte of epithelium of small intestine,3.0,8.0,0.0,0.0,1.0,2.0,0.0
10.688683,1.0010629,intestinal crypt stem cell of small intestine,1.0,1.0,0.0,0.0,5.0,1.0,1.0
0.6054646,2.4257286,intestinal crypt stem cell of colon,0.0,0.0,3.0,0.0,3.0,1.0,2.0
-1.001075,2.4609885,enterocyte of epithelium of large intestine,0.0,0.0,0.0,0.0,1.0,1.0,0.0
-1.4154178,11.756194,tuft cell of colon,0.0,1.0,0.0,0.0,1.0,1.0,1.0
-5.072097,3.367679,enterocyte of epithelium of large intestine,0.0,1.0,0.0,0.0,0.0,1.0,1.0
14.216489,7.588733,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,1.0,2.0,1.0
10.868322,0.62821954,intestinal crypt stem cell of small intestine,0.0,1.0,1.0,0.0,3.0,0.0,0.0
11.25915,6.051401,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
-1.9377362,3.1250818,enterocyte of epithelium of large intestine,0.0,0.0,0.0,0.0,0.0,0.0,1.0
-2.4467244,11.963759,tuft cell of colon,0.0,0.0,0.0,0.0,3.0,0.0,0.0
-0.79453784,4.240702,enterocyte of epithelium of large intestine,0.0,3.0,2.0,0.0,5.0,1.0,1.0
-3.949059,4.604425,enterocyte of epithelium of large intestine,0.0,8.0,3.0,0.0,14.0,6.0,2.0
10.652652,7.496525,enterocyte of epithelium of small intestine,1.0,5.0,2.0,0.0,4.0,0.0,2.0
14.604542,7.699445,enterocyte of epithelium of small intestine,2.0,6.0,1.0,0.0,2.0,2.0,2.0
10.317741,2.7601902,enterocyte of epithelium of small intestine,3.0,0.0,1.0,0.0,4.0,0.0,2.0
-1.7374369,-0.06042478,BEST4+ enterocyte,1.0,0.0,0.0,0.0,2.0,1.0,0.0
9.864463,10.352316,enterocyte of epithelium of small intestine,0.0,1.0,0.0,0.0,0.0,1.0,0.0
10.670024,10.928493,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,1.0,0.0,2.0
5.2939434,7.6197824,epithelial cell of small intestine,0.0,0.0,3.0,0.0,1.0,0.0,3.0
14.217633,10.041933,enterocyte of epithelium of small intestine,1.0,11.0,4.0,0.0,2.0,3.0,1.0
11.041507,4.108989,enterocyte of epithelium of small intestine,2.0,2.0,0.0,0.0,9.0,1.0,3.0
10.243466,10.422088,enterocyte of epithelium of small intestine,6.0,4.0,0.0,0.0,2.0,2.0,0.0
10.668049,4.3399405,enterocyte of epithelium of small intestine,1.0,6.0,0.0,0.0,4.0,0.0,0.0
14.515027,7.917738,enterocyte of epithelium of small intestine,1.0,3.0,1.0,0.0,2.0,0.0,1.0
-0.63228464,3.015457,enterocyte of epithelium of large intestine,0.0,1.0,0.0,0.0,2.0,0.0,0.0
10.956496,8.53972,enterocyte of epithelium of small intestine,2.0,4.0,0.0,0.0,2.0,2.0,1.0
8.089303,2.3703074,transit amplifying cell of small intestine,1.0,3.0,1.0,0.0,2.0,0.0,1.0
2.5983987,-4.046562,colon goblet cell,1.0,0.0,0.0,0.0,1.0,3.0,1.0
-1.422504,12.026028,tuft cell of colon,0.0,0.0,2.0,0.0,4.0,0.0,0.0
2.6454778,-5.189962,colon goblet cell,1.0,2.0,0.0,0.0,4.0,1.0,1.0
2.8716555,2.921785,transit amplifying cell of colon,0.0,3.0,2.0,0.0,1.0,2.0,0.0
14.30179,7.071728,enterocyte of epithelium of small intestine,3.0,2.0,0.0,0.0,1.0,2.0,0.0
8.272252,10.228377,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,2.0,0.0,0.0
11.244254,8.55933,enterocyte of epithelium of small intestine,1.0,1.0,1.0,0.0,5.0,1.0,0.0
-2.1603413,3.9057505,enterocyte of epithelium of large intestine,1.0,1.0,1.0,0.0,4.0,1.0,0.0
12.259154,5.6546397,enterocyte of epithelium of small intestine,0.0,1.0,1.0,0.0,0.0,2.0,1.0
7.7110443,-5.465547,small intestine goblet cell,0.0,1.0,0.0,0.0,1.0,0.0,0.0
13.909266,10.321849,enterocyte of epithelium of small intestine,7.0,0.0,0.0,0.0,0.0,0.0,1.0
7.5882726,3.9602714,transit amplifying cell of small intestine,1.0,1.0,1.0,0.0,5.0,0.0,0.0
7.3767,3.044621,transit amplifying cell of small intestine,2.0,3.0,2.0,0.0,4.0,0.0,0.0
11.934619,3.8012192,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,0.0,0.0,1.0
10.603795,5.156466,enterocyte of epithelium of small intestine,1.0,4.0,1.0,0.0,1.0,2.0,0.0
2.2268155,2.3508782,transit amplifying cell of colon,0.0,3.0,1.0,0.0,1.0,1.0,1.0
10.28133,3.3050396,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-3.3577747,4.422122,enterocyte of epithelium of large intestine,0.0,3.0,0.0,0.0,3.0,0.0,1.0
-2.2601702,12.463286,tuft cell of colon,2.0,3.0,0.0,0.0,12.0,2.0,0.0
9.690525,10.838401,enterocyte of epithelium of small intestine,2.0,1.0,1.0,0.0,2.0,1.0,3.0
-0.75649595,12.381322,tuft cell of colon,0.0,2.0,0.0,0.0,1.0,1.0,0.0
9.467266,8.9067335,enterocyte of epithelium of small intestine,0.0,0.0,1.0,0.0,1.0,4.0,0.0
11.252568,6.7072835,enterocyte of epithelium of small intestine,0.0,3.0,1.0,0.0,5.0,0.0,1.0
9.034672,4.9558406,enterocyte of epithelium of small intestine,0.0,0.0,0.0,0.0,0.0,0.0,0.0
0.43608806,3.024224,enterocyte of epithelium of large intestine,0.0,1.0,4.0,0.0,8.0,3.0,0.0
10.975801,0.8918648,intestinal crypt stem cell of small intestine,0.0,0.0,0.0,0.0,1.0,0.0,0.0
11.516129,1.2040241,intestinal crypt stem cell of small intestine,0.0,1.0,0.0,0.0,1.0,0.0,0.0
3.253651,-3.9632845,colon goblet cell,2.0,1.0,1.0,0.0,5.0,1.0,0.0
-2.2103436,-0.5424365,BEST4+ enterocyte,0.0,2.0,0.0,0.0,2.0,0.0,1.0
8.781731,8.1234,enterocyte of epithelium of small intestine,2.0,6.0,1.0,0.0,3.0,3.0,1.0
9.826703,11.161411,enterocyte of epithelium of small intestine,1.0,2.0,0.0,0.0,2.0,2.0,0.0
-2.1223187,-0.6794416,BEST4+ enterocyte,0.0,0.0,2.0,0.0,3.0,2.0,1.0
8.433664,11.633004,enterocyte of epithelium of small intestine,0.0,1.0,0.0,0.0,0.0,5.0,2.0
-0.9957866,4.101852,enterocyte of epithelium of large intestine,1.0,0.0,0.0,0.0,11.0,0.0,0.0
-1.5726719,1.2166997,enterocyte of epithelium of large intestine,0.0,0.0,1.0,0.0,2.0,0.0,1.0
7.812536,-4.31913,small intestine goblet cell,0.0,0.0,0.0,0.0,0.0,0.0,0.0
10.461507,0.99533564,intestinal crypt stem cell of small intestine,0.0,0.0,2.0,0.0,1.0,0.0,0.0
10.026502,8.543261,enterocyte of epithelium of small intestine,0.0,2.0,0.0,0.0,3.0,1.0,0.0
-2.0136354,-0.23268092,BEST4+ enterocyte,0.0,2.0,1.0,0.0,2.0,0.0,0.0
10.850304,11.136201,enterocyte of epithelium of small intestine,1.0,1.0,0.0,0.0,0.0,0.0,0.0
9.714194,13.729779,enterocyte of epithelium of small intestine,0.0,2.0,1.0,0.0,0.0,2.0,0.0
8.042901,-5.359413,small intestine goblet cell,1.0,0.0,0.0,0.0,5.0,0.0,0.0
-0.78039753,0.75559413,BEST4+ enterocyte,1.0,2.0,1.0,0.0,4.0,0.0,0.0
-0.9812501,3.5458856,enterocyte of epithelium of large intestine,0.0,3.0,0.0,0.0,10.0,2.0,0.0
1.5051883,0.6411619,intestinal crypt stem cell of colon,2.0,2.0,2.0,0.0,8.0,1.0,0.0
10.236099,4.2829514,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,5.0,0.0,0.0
1.325007,1.4888735,intestinal crypt stem cell of colon,0.0,0.0,0.0,0.0,0.0,0.0,0.0
3.5405428,-4.0234756,colon goblet cell,1.0,0.0,1.0,0.0,3.0,0.0,0.0
-1.0826837,11.75794,tuft cell of colon,0.0,3.0,3.0,0.0,7.0,3.0,0.0
1.1126182,2.0343196,intestinal crypt stem cell of colon,0.0,1.0,1.0,0.0,4.0,0.0,2.0
-0.91271627,3.5403624,enterocyte of epithelium of large intestine,0.0,1.0,0.0,0.0,0.0,0.0,0.0
11.6436615,7.392493,enterocyte of epithelium of small intestine,0.0,2.0,0.0,0.0,1.0,0.0,0.0
-0.78967386,12.042807,tuft cell of colon,0.0,0.0,0.0,0.0,1.0,0.0,0.0
10.262249,6.5058627,enterocyte of epithelium of small intestine,1.0,1.0,2.0,0.0,3.0,0.0,0.0
-1.4939075,11.961399,tuft cell of colon,1.0,1.0,0.0,0.0,0.0,0.0,0.0
-4.124894,3.8975112,enterocyte of epithelium of large intestine,3.0,1.0,0.0,0.0,3.0,0.0,2.0
6.1149316,-1.6863122,progenitor cell,0.0,1.0,0.0,0.0,1.0,0.0,0.0
10.605658,0.80490255,intestinal crypt stem cell of small intestine,0.0,0.0,0.0,0.0,2.0,0.0,0.0
3.8750696,-3.1804903,colon goblet cell,0.0,0.0,0.0,0.0,4.0,1.0,0.0
2.9950008,-3.4332511,colon goblet cell,2.0,0.0,0.0,0.0,4.0,0.0,0.0
10.638308,8.315325,enterocyte of epithelium of small intestine,2.0,0.0,0.0,0.0,0.0,2.0,2.0
-1.7243507,3.4596076,enterocyte of epithelium of large intestine,0.0,2.0,0.0,0.0,1.0,0.0,1.0
-5.304482,3.941692,enterocyte of epithelium of large intestine,1.0,0.0,1.0,0.0,1.0,0.0,0.0
1.7847712,2.1623375,transit amplifying cell of colon,0.0,0.0,0.0,0.0,4.0,0.0,0.0
10.669938,1.6771442,intestinal crypt stem cell of small intestine,1.0,1.0,1.0,0.0,10.0,0.0,0.0
-0.93218714,3.5070758,enterocyte of epithelium of large intestine,0.0,0.0,1.0,0.0,1.0,0.0,0.0
-0.4301102,11.59786,tuft cell of colon,0.0,1.0,0.0,0.0,3.0,0.0,0.0
2.4730508,3.6335683,transit amplifying cell of colon,0.0,0.0,0.0,0.0,1.0,0.0,0.0
14.29119,9.143908,enterocyte of epithelium of small intestine,0.0,2.0,1.0,0.0,0.0,4.0,1.0
9.522732,13.536467,enterocyte of epithelium of small intestine,1.0,2.0,0.0,0.0,0.0,2.0,2.0
9.958702,2.088397,intestinal crypt stem cell of small intestine,0.0,2.0,1.0,0.0,6.0,0.0,0.0
11.850436,5.3541636,enterocyte of epithelium of small intestine,1.0,0.0,0.0,0.0,2.0,0.0,1.0
9.903204,5.108893,enterocyte of epithelium of small intestine,2.0,0.0,0.0,0.0,0.0,1.0,0.0
11.283454,9.166073,enterocyte of epithelium of small intestine,4.0,3.0,0.0,0.0,0.0,2.0,1.0
-2.723507,4.2778378,enterocyte of epithelium of large intestine,0.0,0.0,2.0,0.0,8.0,2.0,1.0
8.031581,9.785393,enterocyte of epithelium of small intestine,0.0,2.0,0.0,0.0,2.0,1.0,0.0
2.1890223,3.2861068,transit amplifying cell of colon,1.0,2.0,0.0,0.0,3.0,2.0,1.0
-1.8695256,3.8239148,enterocyte of epithelium of large intestine,0.0,2.0,1.0,0.0,3.0,1.0,0.0
1.1521744,3.1892202,transit amplifying cell of colon,0.0,0.0,0.0,0.0,1.0,0.0,0.0
-1.6745335,0.27137563,BEST4+ enterocyte,0.0,0.0,1.0,0.0,1.0,0.0,1.0
9.527372,10.740622,enterocyte of epithelium of small intestine,4.0,1.0,0.0,0.0,0.0,2.0,0.0
-1.467003,3.0538585,enterocyte of epithelium of large intestine,0.0,2.0,0.0,0.0,0.0,0.0,0.0
10.703448,11.002738,enterocyte of epithelium of small intestine,2.0,3.0,0.0,0.0,3.0,1.0,1.0
-1.199995,3.837197,enterocyte of epithelium of large intestine,2.0,1.0,1.0,0.0,3.0,1.0,1.0
-1.9387075,12.299477,tuft cell of colon,2.0,1.0,1.0,0.0,4.0,2.0,0.0
9.487193,13.566878,enterocyte of epithelium of small intestine,0.0,3.0,0.0,0.0,0.0,3.0,1.0
1.1502619,13.346544,intestinal tuft cell,2.0,1.0,0.0,0.0,0.0,0.0,0.0
10.68176,4.8898664,enterocyte of epithelium of small intestine,1.0,4.0,1.0,0.0,3.0,1.0,1.0
-0.9012286,0.50288576,BEST4+ enterocyte,1.0,2.0,2.0,0.0,0.0,0.0,0.0
10.016392,2.3489718,intestinal crypt stem cell of small intestine,2.0,2.0,3.0,0.0,6.0,1.0,0.0
